Time Step;Label Index;Name (NA);MIL;SVD;Phi (°);Voxel count;Volume (mm³);Theta (°)
0;306;;4.218847493575595e-15;nan;90.0;14.0;1.4000000000000003e-05;-143.23000740602
0;307;;4.218847493575595e-15;nan;61.879548380614075;14.0;1.4000000000000003e-05;-32.30384526305068
0;308;;4.218847493575595e-15;nan;86.05009267430447;15.0;1.5000000000000005e-05;18.350070936948875
0;309;;4.218847493575595e-15;nan;90.0;15.0;1.5000000000000005e-05;-154.71390109801814
0;310;;4.218847493575595e-15;nan;90.0;15.0;1.5000000000000005e-05;124.28566365767485
0;311;;4.218847493575595e-15;nan;90.0;15.0;1.5000000000000005e-05;-165.96375653207352
0;312;;4.218847493575595e-15;nan;83.04695291390728;15.0;1.5000000000000005e-05;-177.59034603080025
0;313;;4.218847493575595e-15;nan;90.0;15.0;1.5000000000000005e-05;-178.4100849400679
0;314;;4.218847493575595e-15;nan;70.50284012034365;15.0;1.5000000000000005e-05;-46.50986688668901
0;315;;4.218847493575595e-15;nan;60.37889818442963;15.0;1.5000000000000005e-05;-148.033218026355
0;316;;4.218847493575595e-15;nan;90.0;15.0;1.5000000000000005e-05;-177.04692944311475
0;317;;4.218847493575595e-15;nan;72.88521458103776;15.0;1.5000000000000005e-05;-174.61978980778815
0;318;;4.218847493575595e-15;nan;49.6740308297434;16.0;1.6000000000000006e-05;144.27696846766034
0;319;;4.218847493575595e-15;nan;84.9988520375487;16.0;1.6000000000000006e-05;165.42710319493284
0;320;;4.218847493575595e-15;nan;90.0;16.0;1.6000000000000006e-05;177.27983398449726
0;321;;0.0031001266024678342;nan;54.23866651099373;16.0;1.6000000000000006e-05;8.80704141351568
0;322;;4.218847493575595e-15;nan;84.25088599416681;16.0;1.6000000000000006e-05;-36.25662159598317
0;323;;4.218847493575595e-15;nan;89.63587688452056;17.0;1.7000000000000003e-05;-79.04496952716202
0;324;;4.218847493575595e-15;nan;84.55718453824682;17.0;1.7000000000000003e-05;155.6122182314922
0;325;;4.218847493575595e-15;nan;87.22377121302627;18.0;1.8000000000000004e-05;-140.3135351178797
0;326;;4.218847493575595e-15;nan;81.14187668360275;18.0;1.8000000000000004e-05;6.02975676935103
0;327;;4.218847493575595e-15;nan;76.4554899961613;19.0;1.9000000000000004e-05;3.8601651271965935
0;328;;4.218847493575595e-15;nan;47.90417258140504;19.0;1.9000000000000004e-05;90.78885278817576
0;329;;4.218847493575595e-15;nan;30.683504710276523;19.0;1.9000000000000004e-05;179.5909728661687
0;330;;4.218847493575595e-15;nan;63.136674761486525;19.0;1.9000000000000004e-05;100.36203989399775
0;331;;4.218847493575595e-15;nan;90.0;19.0;1.9000000000000004e-05;-172.84048891791147
0;332;;0.001727412697858255;nan;82.06142076803646;19.0;1.9000000000000004e-05;-58.7117233534381
0;333;;4.218847493575595e-15;nan;80.75908499061163;19.0;1.9000000000000004e-05;13.167983171645906
0;334;;4.218847493575595e-15;nan;85.32227259655377;20.0;2.0000000000000005e-05;-176.79716813092998
0;335;;4.218847493575595e-15;nan;66.7246927961125;20.0;2.0000000000000005e-05;59.60460357738046
0;336;;4.218847493575595e-15;nan;82.80421229767752;20.0;2.0000000000000005e-05;103.60763383016989
0;337;;4.218847493575595e-15;nan;89.98600949430157;20.0;2.0000000000000005e-05;31.942932721140263
0;338;;4.218847493575595e-15;nan;74.96725704008738;21.0;2.1000000000000006e-05;-21.456368166492307
0;339;;4.218847493575595e-15;nan;90.0;21.0;2.1000000000000006e-05;134.71434674897608
0;340;;4.218847493575595e-15;nan;12.800702205180551;21.0;2.1000000000000006e-05;-82.29498885873365
0;341;;4.218847493575595e-15;nan;47.73767097643803;21.0;2.1000000000000006e-05;60.93363559007934
0;342;;4.218847493575595e-15;nan;86.25461511790824;21.0;2.1000000000000006e-05;-91.3720349201513
0;343;;4.218847493575595e-15;nan;82.6189575311074;21.0;2.1000000000000006e-05;172.9837324616684
0;344;;4.218847493575595e-15;nan;73.15814264007105;21.0;2.1000000000000006e-05;61.25985694928734
0;345;;4.218847493575595e-15;nan;90.0;22.0;2.2000000000000006e-05;134.99999999999994
0;346;;4.218847493575595e-15;nan;45.26301457146369;22.0;2.2000000000000006e-05;-97.75210268841727
0;347;;4.218847493575595e-15;nan;70.39340525782453;22.0;2.2000000000000006e-05;131.60357588432035
0;348;;4.218847493575595e-15;nan;79.06669317240907;23.0;2.3000000000000007e-05;-120.53449438111812
0;349;;4.218847493575595e-15;nan;90.0;23.0;2.3000000000000007e-05;138.08671070339605
0;350;;4.218847493575595e-15;nan;86.04898765335987;23.0;2.3000000000000007e-05;-109.41767934061241
0;351;;4.218847493575595e-15;nan;89.61568819619096;23.0;2.3000000000000007e-05;-149.1928909999314
0;352;;4.218847493575595e-15;nan;4.415676852056865;23.0;2.3000000000000007e-05;4.733424831399218
0;353;;4.218847493575595e-15;nan;59.01171580751334;23.0;2.3000000000000007e-05;-166.8605794835377
0;354;;4.218847493575595e-15;nan;62.2201452955286;23.0;2.3000000000000007e-05;56.63625681858584
0;355;;4.218847493575595e-15;nan;83.29585977866027;24.0;2.4000000000000004e-05;-107.93519588792724
0;356;;4.218847493575595e-15;nan;57.44175066015242;24.0;2.4000000000000004e-05;146.69189264353398
0;357;;4.218847493575595e-15;nan;81.82240638620593;25.0;2.5000000000000008e-05;-94.18005696354639
0;358;;4.218847493575595e-15;nan;76.47462704609265;25.0;2.5000000000000008e-05;103.22889026226457
0;359;;4.218847493575595e-15;nan;18.42056129518214;25.0;2.5000000000000008e-05;-29.563613500439228
0;360;;4.218847493575595e-15;nan;27.111105871077427;26.0;2.6000000000000005e-05;-158.7859626010314
0;361;;4.218847493575595e-15;nan;17.80563894533245;26.0;2.6000000000000005e-05;92.29816881447228
0;362;;4.218847493575595e-15;nan;29.32900665513645;27.0;2.700000000000001e-05;127.43791733891148
0;363;;4.218847493575595e-15;nan;59.34819892989195;27.0;2.700000000000001e-05;36.94080649941538
0;364;;4.218847493575595e-15;nan;90.0;27.0;2.700000000000001e-05;116.80967497008416
0;365;;4.218847493575595e-15;nan;63.69941054717249;27.0;2.700000000000001e-05;124.15248223027221
0;366;;4.218847493575595e-15;nan;82.68284379680617;27.0;2.700000000000001e-05;-66.40472749580042
0;367;;4.218847493575595e-15;nan;90.0;28.0;2.8000000000000006e-05;90.0
0;368;;4.218847493575595e-15;nan;74.76142750043371;29.0;2.900000000000001e-05;10.37315263416555
0;369;;4.218847493575595e-15;nan;51.364026248421744;29.0;2.900000000000001e-05;150.77645893783748
0;370;;4.218847493575595e-15;nan;90.0;29.0;2.900000000000001e-05;-145.4353598699488
0;371;;4.218847493575595e-15;nan;89.32689566670862;30.0;3.000000000000001e-05;143.34096855525374
0;372;;4.218847493575595e-15;nan;39.46131545288778;30.0;3.000000000000001e-05;34.74488134797076
0;373;;0.004672507766129486;nan;71.74863847553041;30.0;3.000000000000001e-05;62.231504628258506
0;374;;4.218847493575595e-15;nan;72.90380856888001;31.0;3.100000000000001e-05;-44.769090675124495
0;375;;4.218847493575595e-15;nan;72.26216973423799;31.0;3.100000000000001e-05;15.7169355330654
0;376;;4.218847493575595e-15;nan;64.98285727439027;31.0;3.100000000000001e-05;5.678474884031474
0;377;;4.218847493575595e-15;nan;24.982290379187916;31.0;3.100000000000001e-05;-60.573086974881356
0;378;;4.218847493575595e-15;nan;10.188326327783459;31.0;3.100000000000001e-05;-140.85380845475945
0;379;;4.218847493575595e-15;nan;66.13152786818996;31.0;3.100000000000001e-05;-80.46094527631827
0;380;;4.218847493575595e-15;nan;43.37988514276696;31.0;3.100000000000001e-05;-112.89574277153129
0;381;;4.218847493575595e-15;nan;88.23817948669789;33.0;3.300000000000001e-05;135.00000000000003
0;382;;4.218847493575595e-15;nan;21.394899573610772;33.0;3.300000000000001e-05;174.15559125693548
0;383;;4.218847493575595e-15;nan;89.46699642790006;33.0;3.300000000000001e-05;-136.26347886008537
0;384;;4.218847493575595e-15;nan;44.203946825541394;33.0;3.300000000000001e-05;52.00357800425921
0;385;;4.218847493575595e-15;nan;71.61953674179797;34.0;3.4000000000000007e-05;-112.46847557591174
0;386;;4.218847493575595e-15;nan;83.41137797477899;34.0;3.4000000000000007e-05;-145.44939603663946
0;387;;4.218847493575595e-15;nan;63.639418522631864;34.0;3.4000000000000007e-05;98.06367698367494
0;388;;4.218847493575595e-15;nan;65.93340417617699;34.0;3.4000000000000007e-05;-21.448876451555385
0;389;;4.218847493575595e-15;nan;89.49184842001438;35.0;3.500000000000001e-05;-136.10793809083333
0;390;;4.218847493575595e-15;nan;85.96219165217435;36.0;3.600000000000001e-05;-164.557041255762
0;391;;4.218847493575595e-15;nan;76.78823946944081;36.0;3.600000000000001e-05;129.25423022087725
0;392;;4.218847493575595e-15;nan;80.3832895161725;36.0;3.600000000000001e-05;1.621830162868039
0;393;;4.218847493575595e-15;nan;78.12061942627845;37.0;3.700000000000001e-05;24.259439570920772
0;394;;4.218847493575595e-15;nan;25.73072739534023;38.0;3.800000000000001e-05;-50.61428035119694
0;395;;4.218847493575595e-15;nan;78.60430155643608;39.0;3.900000000000001e-05;-171.1968024065441
0;396;;4.218847493575595e-15;nan;20.44361951081968;39.0;3.900000000000001e-05;162.8870864787362
0;397;;4.218847493575595e-15;nan;74.18545913721803;39.0;3.900000000000001e-05;-35.90959461523816
0;398;;4.218847493575595e-15;nan;85.02500041501867;40.0;4.000000000000001e-05;-83.95680313294875
0;399;;4.218847493575595e-15;nan;60.552238550834346;40.0;4.000000000000001e-05;4.908924930960042
0;400;;4.218847493575595e-15;nan;65.02201723650305;41.0;4.100000000000001e-05;73.1450146061042
0;401;;4.218847493575595e-15;nan;90.0;41.0;4.100000000000001e-05;82.17836639584998
0;402;;4.218847493575595e-15;nan;55.92607080585792;43.0;4.3000000000000015e-05;-115.32422739277837
0;403;;4.218847493575595e-15;nan;37.82463109792251;43.0;4.3000000000000015e-05;-58.132777814410105
0;404;;4.218847493575595e-15;nan;36.03637603321642;43.0;4.3000000000000015e-05;-150.95846586754985
0;405;;4.218847493575595e-15;nan;86.83661851882063;45.0;4.500000000000001e-05;-107.50827848748425
0;406;;4.218847493575595e-15;nan;75.36900948952649;45.0;4.500000000000001e-05;51.538668549486054
0;407;;4.218847493575595e-15;nan;15.579049676104821;46.0;4.6000000000000014e-05;-96.92695180432318
0;408;;4.218847493575595e-15;nan;85.33029334294193;47.0;4.700000000000002e-05;-136.7288219371365
0;409;;4.218847493575595e-15;nan;75.53086655430664;47.0;4.700000000000002e-05;-75.11110857541523
0;410;;4.218847493575595e-15;nan;57.42255423747152;48.0;4.800000000000001e-05;122.79400252698241
0;411;;4.218847493575595e-15;nan;26.948553446168752;49.0;4.900000000000001e-05;-6.7332362337389355
0;412;;4.218847493575595e-15;nan;75.05315768088406;51.0;5.100000000000001e-05;-73.0105101646499
0;413;;4.218847493575595e-15;nan;89.11502398607884;51.0;5.100000000000001e-05;63.4020746542157
0;414;;4.218847493575595e-15;nan;61.196943700449786;55.0;5.5000000000000016e-05;-109.71363263038192
0;415;;4.218847493575595e-15;nan;88.19099526934842;57.0;5.700000000000001e-05;-35.676461279953436
0;416;;4.218847493575595e-15;nan;84.65979960041999;58.0;5.800000000000002e-05;-158.46592799664927
0;417;;4.218847493575595e-15;nan;87.64691213824916;58.0;5.800000000000002e-05;-33.673258437768986
0;418;;4.218847493575595e-15;nan;88.82397704444597;59.0;5.900000000000001e-05;-7.196475216478297
0;419;;4.218847493575595e-15;nan;42.81566712097549;60.0;6.000000000000002e-05;-15.72038598831531
0;420;;4.218847493575595e-15;nan;72.69999203364736;62.0;6.200000000000002e-05;-111.50600698354722
0;421;;4.218847493575595e-15;nan;46.04406237642907;62.0;6.200000000000002e-05;-60.631732718838514
0;422;;4.218847493575595e-15;nan;89.44331205382872;64.0;6.400000000000002e-05;-120.37370586387757
0;423;;4.218847493575595e-15;nan;82.7195100466341;67.0;6.700000000000002e-05;109.55457139586058
0;424;;4.218847493575595e-15;nan;89.7561385471989;67.0;6.700000000000002e-05;12.51093930386575
0;425;;4.218847493575595e-15;nan;81.1152084729901;68.0;6.800000000000001e-05;-32.933332977083744
0;426;;4.218847493575595e-15;nan;73.37820337513966;69.0;6.900000000000002e-05;-75.86982974520099
0;427;;4.218847493575595e-15;nan;89.36829184746385;71.0;7.100000000000003e-05;-149.32719945817607
0;428;;4.218847493575595e-15;nan;86.89020366216118;72.0;7.200000000000002e-05;-43.745776146382866
0;429;;4.218847493575595e-15;nan;68.28447522700239;73.0;7.300000000000001e-05;-7.618501370497015
0;430;;4.218847493575595e-15;nan;39.91312863075192;73.0;7.300000000000001e-05;-104.6296401161801
0;431;;4.218847493575595e-15;nan;84.85805025257557;83.0;8.300000000000003e-05;-36.25360735714279
0;432;;4.218847493575595e-15;nan;69.57839261251779;85.0;8.500000000000003e-05;83.92145947537372
0;433;;4.218847493575595e-15;nan;55.464623649422364;86.0;8.600000000000003e-05;142.90125587239933
0;434;;4.218847493575595e-15;nan;62.19040288317477;88.0;8.800000000000002e-05;-68.44705836122306
0;435;;4.218847493575595e-15;nan;88.91181291892366;90.0;9.000000000000002e-05;65.48067265021824
0;436;;4.218847493575595e-15;nan;89.3461797604232;92.0;9.200000000000003e-05;-113.55292761845048
0;437;;4.218847493575595e-15;nan;52.58248523278394;95.0;9.500000000000002e-05;16.689603777964248
0;438;;4.218847493575595e-15;nan;90.0;97.0;9.700000000000003e-05;45.6213624421436
0;439;;4.218847493575595e-15;nan;63.44441713267438;99.0;9.900000000000003e-05;7.582420339559614
0;440;;4.218847493575595e-15;nan;33.05586563384859;102.0;0.00010200000000000003;43.476648741541375
0;441;;4.218847493575595e-15;nan;88.45461094944083;102.0;0.00010200000000000003;-12.727355861177184
0;442;;4.218847493575595e-15;nan;87.2855960929114;104.0;0.00010400000000000002;-53.62836716943403
0;443;;4.218847493575595e-15;nan;83.67217222516632;107.0;0.00010700000000000003;-37.238990476580696
0;444;;4.218847493575595e-15;nan;88.90656881181202;111.0;0.00011100000000000003;-58.67305596718071
0;445;;4.218847493575595e-15;nan;86.6725109286247;126.0;0.00012600000000000005;-28.405874540930125
0;446;;4.218847493575595e-15;nan;89.89597999833568;135.0;0.00013500000000000003;135.99441891066013
0;447;;4.218847493575595e-15;nan;88.63518687636054;135.0;0.00013500000000000003;138.6078418504638
0;448;;4.218847493575595e-15;nan;74.12342576661977;142.0;0.00014200000000000006;4.784133137704813
0;449;;4.218847493575595e-15;nan;39.842412332954595;148.0;0.00014800000000000005;90.81166611546975
0;450;;4.218847493575595e-15;nan;89.0842569084307;157.0;0.00015700000000000005;87.22380133904088
0;451;;4.218847493575595e-15;nan;65.76443865024874;157.0;0.00015700000000000005;30.71612273124127
0;452;;4.218847493575595e-15;nan;86.83761326006095;161.0;0.00016100000000000004;-6.436186163610882
0;453;;4.218847493575595e-15;nan;86.66711671577038;170.0;0.00017000000000000007;-36.15081243930401
0;454;;4.218847493575595e-15;nan;89.86659461170747;172.0;0.00017200000000000006;-24.189463076032897
0;455;;4.218847493575595e-15;nan;89.71302662641676;178.0;0.00017800000000000004;-13.210170492386148
0;456;;4.218847493575595e-15;nan;79.44655354025673;180.0;0.00018000000000000004;-178.33716787822138
0;457;;4.218847493575595e-15;nan;89.66772112444848;183.0;0.00018300000000000006;-166.6736762797273
0;458;;4.218847493575595e-15;nan;89.8889083851815;189.0;0.00018900000000000004;168.5145188584674
0;459;;4.218847493575595e-15;nan;87.13366963809705;190.0;0.00019000000000000004;82.305115716468
0;460;;4.218847493575595e-15;nan;89.41842679010436;195.0;0.00019500000000000005;100.06307701976593
0;461;;4.218847493575595e-15;nan;89.90133073134649;201.0;0.00020100000000000006;-98.51066112558699
0;462;;4.218847493575595e-15;nan;43.2711565608121;202.0;0.00020200000000000006;20.46391386773255
0;463;;4.218847493575595e-15;nan;89.89649590893865;206.0;0.00020600000000000005;44.20131290058041
0;464;;4.218847493575595e-15;nan;80.58571843949706;210.0;0.00021000000000000006;-121.4857847196663
0;465;;4.218847493575595e-15;nan;78.6955725485021;221.0;0.00022100000000000006;41.452450909383685
0;466;;4.218847493575595e-15;nan;89.98190150926753;230.0;0.0002300000000000001;-86.18779105346508
0;467;;4.218847493575595e-15;nan;18.88756440221462;232.0;0.00023200000000000008;63.58239433271967
0;468;;4.218847493575595e-15;nan;78.4641157463196;235.0;0.00023500000000000005;164.2844733178907
0;469;;4.218847493575595e-15;nan;73.79210314316077;235.0;0.00023500000000000005;114.78255881151883
0;470;;4.218847493575595e-15;nan;88.26119193950142;237.0;0.00023700000000000004;-24.574915342783978
0;471;;4.218847493575595e-15;nan;89.72558967449356;244.0;0.00024400000000000008;100.08973595250585
0;472;;4.218847493575595e-15;nan;89.76546285471888;251.0;0.0002510000000000001;-123.04222167350862
0;473;;4.218847493575595e-15;nan;89.81608857801756;272.0;0.00027200000000000005;-70.11303092133625
0;474;;4.218847493575595e-15;nan;89.222657404305;276.0;0.0002760000000000001;-139.54601947624275
0;475;;4.218847493575595e-15;nan;48.379278105010876;286.0;0.00028600000000000007;-80.81075367062263
0;476;;4.218847493575595e-15;nan;70.87145810696035;288.0;0.00028800000000000006;-106.34848870266421
0;477;;4.218847493575595e-15;nan;54.881413109845745;315.0;0.00031500000000000007;89.34860126992483
0;478;;4.218847493575595e-15;nan;40.377662521139364;326.0;0.00032600000000000006;-90.09764827788881
0;479;;4.218847493575595e-15;nan;63.93728254774755;330.0;0.0003300000000000001;-62.729773630028234
0;480;;4.218847493575595e-15;nan;74.09171157014951;343.0;0.0003430000000000001;36.857107968741005
0;481;;4.218847493575595e-15;nan;81.14529224038918;358.0;0.0003580000000000001;139.92042850422314
0;482;;4.218847493575595e-15;nan;89.55059566829259;395.0;0.00039500000000000006;-125.4962079566579
0;483;;4.218847493575595e-15;nan;47.59638180953235;396.0;0.00039600000000000014;-109.21203530126087
0;484;;4.218847493575595e-15;nan;89.5690471441936;403.0;0.0004030000000000001;13.03310948689453
0;485;;4.218847493575595e-15;nan;50.465292693640514;404.0;0.0004040000000000001;97.20553149798867
0;486;;4.218847493575595e-15;nan;89.93678396569805;417.0;0.0004170000000000001;175.71073611998622
0;487;;4.218847493575595e-15;nan;44.27151327223555;419.0;0.00041900000000000016;-150.12944397162977
0;488;;4.218847493575595e-15;nan;74.26782561968646;419.0;0.00041900000000000016;-22.773630538791213
0;489;;4.218847493575595e-15;nan;89.81343744663482;422.0;0.0004220000000000001;96.20365042670382
0;490;;4.218847493575595e-15;nan;85.75804692818225;446.0;0.0004460000000000001;28.99666848006131
0;491;;4.218847493575595e-15;nan;79.57160947207149;448.0;0.0004480000000000001;-53.43908128064893
0;492;;4.218847493575595e-15;nan;89.98499409499671;455.0;0.00045500000000000006;136.5181957574373
0;493;;4.218847493575595e-15;nan;76.738084519653;456.0;0.0004560000000000001;170.7689178334225
0;494;;4.218847493575595e-15;nan;68.7896247820776;458.0;0.0004580000000000002;-164.91007863885585
0;495;;4.218847493575595e-15;nan;42.44946639937508;478.0;0.00047800000000000007;122.15399123869999
0;496;;4.218847493575595e-15;nan;81.49167310472778;478.0;0.00047800000000000007;77.70298393346364
0;497;;4.218847493575595e-15;nan;86.89314102350532;515.0;0.0005150000000000002;-171.46973454601567
0;498;;4.218847493575595e-15;nan;36.2246930358924;539.0;0.0005390000000000001;88.82905245431353
0;499;;4.218847493575595e-15;nan;85.28841624457446;571.0;0.0005710000000000002;-12.640574907884488
0;500;;4.218847493575595e-15;nan;59.35459794849249;610.0;0.0006100000000000001;99.6727135023623
0;501;;4.218847493575595e-15;nan;83.32250014702075;625.0;0.0006250000000000001;-11.601776878245515
0;502;;4.218847493575595e-15;nan;48.994395426869396;670.0;0.0006700000000000001;-177.44133714412084
0;503;;4.218847493575595e-15;nan;88.90691006613116;682.0;0.0006820000000000002;-136.13677515247605
0;504;;4.218847493575595e-15;nan;89.72771864537602;686.0;0.0006860000000000002;-137.84784917479394
0;505;;0.01597267140474623;nan;22.423536234382254;700.0;0.0007000000000000001;-144.6026261393386
0;506;;4.218847493575595e-15;nan;27.582056949306782;789.0;0.0007890000000000002;-108.2324323251437
0;507;;4.218847493575595e-15;nan;33.16643786752416;794.0;0.0007940000000000002;-173.6947637999935
0;508;;4.218847493575595e-15;nan;51.48028033410598;801.0;0.0008010000000000002;150.2448976833818
0;509;;4.218847493575595e-15;nan;89.70373275029064;845.0;0.0008450000000000003;-143.16873527994414
0;510;;4.218847493575595e-15;nan;65.1507122315991;872.0;0.0008720000000000003;9.324716525798864
0;511;;4.218847493575595e-15;nan;38.89067081439039;950.0;0.0009500000000000002;-86.28878274887172
0;512;;4.218847493575595e-15;nan;49.04818698783368;960.0;0.0009600000000000003;-38.85904567323542
0;513;;4.218847493575595e-15;nan;82.4707890348065;1016.0;0.0010160000000000004;176.3523977409546
0;514;;4.218847493575595e-15;nan;89.90082066940113;1112.0;0.0011120000000000004;-115.10211182696851
0;515;;4.218847493575595e-15;nan;86.89690902932131;1123.0;0.0011230000000000003;72.21152808520714
0;516;;4.218847493575595e-15;nan;89.16814029282209;1154.0;0.0011540000000000003;55.33241462579122
0;517;;4.218847493575595e-15;nan;24.785819004306706;1244.0;0.0012440000000000003;-152.15195210612302
0;518;;4.218847493575595e-15;nan;73.85411395990386;1322.0;0.0013220000000000005;-157.27468921922696
0;519;;4.218847493575595e-15;nan;89.87512040534337;1430.0;0.0014300000000000003;75.25251637876481
0;520;;4.218847493575595e-15;nan;85.2183929880087;1437.0;0.0014370000000000003;-2.153087116421977
0;521;;4.218847493575595e-15;nan;87.5424015107191;1482.0;0.0014820000000000002;146.01532602750763
0;522;;4.218847493575595e-15;nan;89.87845558267186;1537.0;0.0015370000000000004;162.63890025462592
0;523;;4.218847493575595e-15;nan;89.09061663521445;2064.0;0.0020640000000000003;-31.527037641648757
0;524;;4.218847493575595e-15;nan;66.51687334547519;2396.0;0.0023960000000000006;114.3403544843715
0;525;;4.218847493575595e-15;nan;89.20166172920206;2769.0;0.0027690000000000006;-69.2120254511958
0;526;;4.218847493575595e-15;nan;80.18156350630979;2929.0;0.002929000000000001;-112.07325526013523
0;527;;4.218847493575595e-15;nan;52.40265965188012;3088.0;0.003088000000000001;-134.87436605951083
0;528;;4.218847493575595e-15;nan;43.21355314217324;3926.0;0.003926000000000001;159.42894132931679
0;529;;4.218847493575595e-15;nan;68.73848652703418;4158.0;0.004158000000000001;-142.95442298603976
0;530;;4.218847493575595e-15;nan;80.38343561640954;5338.0;0.005338000000000002;-172.80464028058415
0;531;;4.218847493575595e-15;nan;85.37581092308474;6932.0;0.0069320000000000015;142.83771943643893
0;532;;4.218847493575595e-15;nan;89.19264587648428;7880.0;0.007880000000000003;141.19831435378993
0;533;;4.218847493575595e-15;nan;86.66207253796162;15399.0;0.015399000000000005;-19.784152388076237
0;534;;4.218847493575595e-15;nan;85.89263418583202;33072.0;0.033072000000000004;70.71754905570256
0;535;;4.218847493575595e-15;nan;86.96380874465335;159703.0;0.15970300000000007;-95.47916073581125
0;536;;4.218847493575595e-15;nan;89.78529650329644;565989.0;0.5659890000000001;-160.84279567029685
0;537;;0.5044858630823514;0.41900462281451356;89.80537014121732;31029776.0;31.02977600000001;2.160039541820194
